ComEd Basic Electric Service Residential Purchased Energy Charge (PEC),ComEd Basic Electric Service Demand Non-Electric Space Heating Purchased Energy Charge (PEC),ComEd Basic Electric Service Watt-Hour Non-Electric Space Heating Purchased Energy Charge (PEC),ComEd Basic Electric Service Non-Residential Electric Space Heating Purchased Energy Charge (PEC),Ameren Illinois Residential Residential BGS 1,Ameren Illinois Small Commercial Small Commercial BGS 2 - Primary,Ameren Illinois Small Commercial Small Commercial BGS 2 - Secondary,Ameren Illinois Small Commercial Small Commercial BGS 2 - High Voltage,DATE
0.10302750057779896,0.11583188149260412,0.11502364488628415,0.10714121408580665,0.1177181900102071,0.16844139241043496,0.1723697807803568,0.16630536702032245,2040-09-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2040-10-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2040-11-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2040-12-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2041-01-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2041-02-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2041-03-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2041-04-01 01:00:00
0.12777976969021626,0.12711813529099963,0.1264610663371591,0.12316930782864231,0.1288891444609307,0.17508729268115705,0.17883254560035827,0.17304681340812594,2041-05-01 01:00:00
0.11372977143335404,0.12820364909651305,0.12730908638261795,0.11858474918503484,0.12307736485699433,0.17473179262971827,0.17880688564693592,0.17251599792405883,2041-06-01 01:00:00
0.11372977143335404,0.12820364909651305,0.12730908638261795,0.11858474918503484,0.12307736485699433,0.17473179262971827,0.17880688564693592,0.17251599792405883,2041-07-01 01:00:00
0.11372977143335404,0.12820364909651305,0.12730908638261795,0.11858474918503484,0.12307736485699433,0.17473179262971827,0.17880688564693592,0.17251599792405883,2041-08-01 01:00:00
0.11372977143335404,0.12820364909651305,0.12730908638261795,0.11858474918503484,0.12307736485699433,0.17473179262971827,0.17880688564693592,0.17251599792405883,2041-09-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2041-10-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2041-11-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2041-12-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2042-01-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2042-02-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2042-03-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2042-04-01 01:00:00
0.13291936592509762,0.13323590096195276,0.13254720950295154,0.12909702979706295,0.13008357996070746,0.17627117223945427,0.18004174926015815,0.17421689595315346,2042-05-01 01:00:00
0.11898309163089942,0.13450969992064168,0.13357113566717302,0.12441766783124611,0.1281737625923714,0.18344171721475483,0.18771994300090245,0.18111547091644722,2042-06-01 01:00:00
0.11898309163089942,0.13450969992064168,0.13357113566717302,0.12441766783124611,0.1281737625923714,0.18344171721475483,0.18771994300090245,0.18111547091644722,2042-07-01 01:00:00
0.11898309163089942,0.13450969992064168,0.13357113566717302,0.12441766783124611,0.1281737625923714,0.18344171721475483,0.18771994300090245,0.18111547091644722,2042-08-01 01:00:00
0.11898309163089942,0.13450969992064168,0.13357113566717302,0.12441766783124611,0.1281737625923714,0.18344171721475483,0.18771994300090245,0.18111547091644722,2042-09-01 01:00:00
0.13343325374272727,0.13465933854788728,0.13396328939249358,0.13047624938516872,0.13664725109058182,0.18656763837430831,0.19055846478752095,0.18439336636809028,2042-10-01 01:00:00
0.13343325374272727,0.13465933854788728,0.13396328939249358,0.13047624938516872,0.13664725109058182,0.18656763837430831,0.19055846478752095,0.18439336636809028,2042-11-01 01:00:00
0.13343325374272727,0.13465933854788728,0.13396328939249358,0.13047624938516872,0.13664725109058182,0.18656763837430831,0.19055846478752095,0.18439336636809028,2042-12-01 01:00:00
0.13343325374272727,0.13465933854788728,0.13396328939249358,0.13047624938516872,0.13664725109058182,0.18656763837430831,0.19055846478752095,0.18439336636809028,2043-01-01 01:00:00
0.13343325374272727,0.13465933854788728,0.13396328939249358,0.13047624938516872,0.13664725109058182,0.18656763837430831,0.19055846478752095,0.18439336636809028,2043-02-01 01:00:00
0.13343325374272727,0.13465933854788728,0.13396328939249358,0.13047624938516872,0.13664725109058182,0.18656763837430831,0.19055846478752095,0.18439336636809028,2043-03-01 01:00:00
0.13343325374272727,0.13465933854788728,0.13396328939249358,0.13047624938516872,0.13664725109058182,0.18656763837430831,0.19055846478752095,0.18439336636809028,2043-04-01 01:00:00
